item_id,forecastability_val,forecastability_std,forecastability_cat,season_strength_val,season_strength_std,season_strength_cat,trend_strength_val,trend_strength_std,trend_strength_cat,hurst_val,hurst_std,hurst_cat,cv_val,cv_std,cv_cat,missing_ratio_val,missing_ratio_std,missing_ratio_cat,cluster,group_name
110814,0.8208567380451104,0.2201002163027921,high,0.9528465099528768,0.0589317913175495,strong,0.8326774674177644,0.205294540537812,strong,0.9665983987715714,0.0050675203096547,trending,0.2935202086462983,0.3669355976548017,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112291,0.8207088013568233,0.2196952037297977,high,0.9524258012016358,0.0586317279558425,strong,0.891577280937289,0.1328684784437005,strong,0.9811173993871524,0.0105210649092319,trending,0.3253180423735897,0.4026772815603343,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
106608,0.8204918787061706,0.2203526638307826,high,0.9494113478250694,0.0626834580845043,strong,0.8424958876958322,0.2055260941119029,strong,0.923254558728952,0.0054262134253807,trending,0.3225957283385136,0.4022883629398178,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
110103,0.8203278884887997,0.2200526251173731,high,0.9448433141009972,0.067554251849861,strong,0.865896890013801,0.1686802616338959,strong,1.0,0.0,trending,0.3294566509617359,0.4058073713441348,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
100012,0.8198192150099839,0.220716672301377,high,0.9408196028199568,0.0725782962800746,strong,0.9329313101062896,0.086465209538618,strong,1.0,0.0,trending,0.2749925141538801,0.3482227549160857,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112277,0.8196500130890414,0.2228118671139244,high,0.9536645670101326,0.059541886007542,strong,0.8548655851973292,0.2395199206430947,strong,0.8657282219968168,0.1342717780031833,trending,0.2911451178773486,0.358387898416504,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109518,0.8195651524701019,0.2210380199939463,high,0.9526525784058926,0.0581965377625264,strong,0.7935612788306573,0.2528796096599757,strong,0.8671661902503469,0.0054037976968074,trending,0.2829844626860499,0.347961232526366,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109492,0.8191537680558756,0.2216385161910713,high,0.955550173998026,0.0547410281526983,strong,0.9002527128963042,0.1256677231517642,strong,1.0,0.0,trending,0.3263013262881328,0.3998806581861471,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109488,0.8191390547643668,0.2219717736419711,high,0.9512793309703756,0.0656740731738255,strong,0.9630913813781784,0.045228176245245,strong,1.0,0.0,trending,0.4426596383024505,0.5622860872249388,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
102825,0.8189345752096517,0.222721458541024,high,0.9470752662902427,0.0679837346940841,strong,0.8527711921690309,0.1961858684258547,strong,0.9679229596532908,0.0320770403467091,trending,0.292848973295133,0.3590909635264787,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
108534,0.8189175832092538,0.2272617871334832,high,0.9577050998932866,0.0643876581913689,strong,0.9418229762334954,0.0801991782731181,strong,1.0,0.0,trending,0.3195876409004193,0.3975838867561768,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109995,0.8189120079863521,0.2217870802638248,high,0.9518137176120548,0.0590176997411575,strong,0.8082923946235372,0.2349672086001008,strong,1.0,0.0,trending,0.3396104310871499,0.4207270818258154,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
101866,0.8181116329534307,0.2228159149332017,high,0.9459352866295816,0.066269121513051,strong,0.8591142667687635,0.1919361458176834,strong,0.9557273370846628,0.0442726629153372,trending,0.3207151452202861,0.393163986925433,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109844,0.8172395624662417,0.2238349256989654,high,0.9507772289283716,0.0603370433048008,strong,0.8960639062023429,0.1287900037876346,strong,1.0,0.0,trending,0.3645095346880374,0.4471966596319034,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
108278,0.8168457546834553,0.2244868847072684,high,0.9531910339347988,0.0578005036057693,strong,0.8140343479065789,0.2287672932185485,strong,0.9525001869075668,0.038210245383255,trending,0.3089306570051432,0.382723516320384,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109491,0.8167528226743052,0.2247530835014219,high,0.9541990885608408,0.0571398631362326,strong,0.8680568373158375,0.1618341621668257,strong,0.986423832112867,0.013576167887133,trending,0.2877266150095203,0.3588200461999258,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
101847,0.8162333353832754,0.2250674882748175,high,0.9528673117006132,0.0577617298818362,strong,0.8946879969387332,0.1464955036267466,strong,0.9788751275490192,0.0211248724509806,trending,0.3577120113407499,0.4395871565038398,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
101891,0.8161875029458393,0.2276088739146712,high,0.9319353710545822,0.091419715331692,strong,0.84007637283432,0.2178576633872795,strong,1.0,0.0,trending,0.3348439108210883,0.4299401512430811,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
104839,0.816186643125182,0.2252057097547652,high,0.9722422303395593,0.0340018531532299,strong,0.9815999782863272,0.0268493643941317,strong,1.0,0.0,trending,0.5115341257477134,0.6344867966843,moderate,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109958,0.8161096292560538,0.2271229519060414,high,0.9455691364237832,0.0723111693304545,strong,0.9060609385557058,0.1169491008246778,strong,1.0,0.0,trending,0.3603430059637935,0.4432652553748973,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
110836,0.8160237433521971,0.2255664119209952,high,0.9071663283882004,0.1190764337992248,strong,0.9943596137843084,0.0079942574617843,strong,1.0,0.0,trending,0.4936606772253665,0.6071632927541867,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109626,0.8155989013572456,0.2275224771666938,high,0.9488917301628914,0.0656028805524394,strong,0.9514491862883808,0.0614000956263659,strong,1.0,0.0,trending,0.3587635663926359,0.460556625521886,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112292,0.8147610216763675,0.2268790540928985,high,0.9454495975897398,0.0671885825288991,strong,0.8869865579407946,0.1421053928664261,strong,1.0,0.0,trending,0.3403878893671929,0.4252856105815779,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
104823,0.8146020225372024,0.2276757011426332,high,0.9623199054420862,0.0472962705635623,strong,0.9728608464561,0.0353169922924453,strong,1.0,0.0,trending,0.4567936327009125,0.5666237858788006,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109493,0.8142854545255199,0.2278340564443279,high,0.9507812003506828,0.0642925718532332,strong,0.9467872656731366,0.0651752346057588,strong,1.0,0.0,trending,0.4134444458577141,0.5083458586825855,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
104903,0.8138962995735088,0.2290367574921404,high,0.7851679663604554,0.2643685182870075,strong,0.9926466986897772,0.0104226124357758,strong,1.0,0.0,trending,0.4960507803223974,0.6176574882478799,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109731,0.8136842659714073,0.2285609787329794,high,0.9472677056154462,0.0647564308499359,strong,0.8476603007031859,0.1887880423367146,strong,0.871721344636969,0.0722002770807198,trending,0.3419351928629455,0.4193205639394713,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
101997,0.8136194279668338,0.2304147073612731,high,0.9469220869921572,0.0685624159691909,strong,0.897978430433294,0.1260553336547439,strong,0.999091015044416,0.000908984955584,trending,0.311020013335478,0.3882437774182182,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
108357,0.8134438472409284,0.2298370664036211,high,0.9439897147953612,0.0718055747837454,strong,0.8241377055936052,0.2293396412034234,strong,0.9365572000290096,0.0634427999709904,trending,0.3112273082420866,0.38137265623544,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112304,0.8127742207868176,0.2298371667424114,high,0.952114728601406,0.0619459164705057,strong,0.8828722532633682,0.1461297942936488,strong,0.9962239216817372,0.0037760783182626,trending,0.3184616373399038,0.3901502906833367,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
100058,0.8126063064239458,0.2300178338329469,high,0.9510636744998672,0.0615102689305342,strong,0.8917181173693673,0.1371473125197729,strong,0.9582504242183362,0.0417495757816638,trending,0.3233893289947441,0.3968779466587459,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
111096,0.8123989445514956,0.2305920313664267,high,0.9493930384972344,0.0645744702064213,strong,0.8287019302566081,0.2141856727350117,strong,0.8857129448410578,0.0863927722004371,trending,0.2894363420614135,0.3546236170960204,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109813,0.8123395112358546,0.230093591835008,high,0.943010207550902,0.0715412779108978,strong,0.9330922875670924,0.0823342301948152,strong,1.0,0.0,trending,0.4078331510927798,0.5040418728360967,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
107317,0.812314639780023,0.237815419993105,high,0.8312073348640489,0.3375850718689246,strong,0.9882117397888338,0.023576516095488,strong,1.0,0.0,trending,0.3726428600306131,0.635623449597145,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
104547,0.8123140939701748,0.229909616995612,high,0.96127050414025,0.0483420856449964,strong,0.9505056640909528,0.0616273804752292,strong,1.0,0.0,trending,0.5278900352213705,0.6590524966823262,moderate,0.0,0.0,complete,0,HIGH_HIGH_HIGH
111222,0.8122971888825024,0.2303404662056183,high,0.9520808039786472,0.0597614660383912,strong,0.8447130141701791,0.191216900658047,strong,0.8883466437814531,0.0203618179059025,trending,0.3191008227703819,0.3982752164180813,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
111555,0.8122130779445452,0.2300269369446174,high,0.94326992690219,0.0698015802785281,strong,0.9160298973062844,0.1037304715332045,strong,0.9239496476340328,0.0369194942451851,trending,0.3903268828305679,0.4790042169373306,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
100815,0.8120173213408075,0.2308887803426855,high,0.9520552443031788,0.0627269184528176,strong,0.9139360125661276,0.1201791270311719,strong,1.0,0.0,trending,0.3468089212712415,0.4249680130250406,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
108294,0.8116538705617249,0.2311784255008461,high,0.941848652718354,0.0717316177243208,strong,0.8455176004790911,0.1918751192377407,strong,0.9981768229813668,0.0018231770186331,trending,0.3049889366031123,0.3765553807847761,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
101865,0.8112576833959793,0.2317178445607824,high,0.9438478990048412,0.0711733034663744,strong,0.9339235321356526,0.0810153106063518,strong,1.0,0.0,trending,0.4389847781025294,0.5376972756181009,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
110749,0.8110563067206634,0.2320217074090962,high,0.9398638935732906,0.0765473797818953,strong,0.9167702458602192,0.104625346627085,strong,1.0,0.0,trending,0.3925989272821311,0.4808612485058232,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
108230,0.8109116178373608,0.2324516886133431,high,0.9407813759895876,0.0749657446434617,strong,0.84503341363336,0.2004263470179106,strong,0.9655247045470444,0.0344752954529557,trending,0.3169211417144804,0.3885972188148617,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
101107,0.810604276192681,0.2326453761802022,high,0.9466866798990116,0.0658324631619699,strong,0.8414889813079462,0.1948736224825633,strong,0.9652437291368604,0.0310774836861668,trending,0.2845991804015138,0.3578095092680395,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
103419,0.8098034951109867,0.3803930097780269,high,0.8330860306529212,0.3338279386941576,strong,0.921064200336002,0.157871599327996,strong,1.0,0.0,trending,0.1015487799735151,0.2030975599470299,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109703,0.8097755469179037,0.2331890978039257,high,0.9350896518688724,0.0805111155610135,strong,0.8491087018357983,0.1893055288946483,strong,0.9729239500223872,0.0266530853609119,trending,0.3219332521816259,0.4065573896378421,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112262,0.8097676882979972,0.2330618372086835,high,0.9407213727478784,0.0728477856788528,strong,0.8066547994429696,0.2428413195134739,strong,0.8856004292345208,0.1143995707654791,trending,0.3008280936649614,0.3732426822682973,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
110797,0.8092782010750481,0.2342622496503438,high,0.9448891465260888,0.0696176200677238,strong,0.8796392965077565,0.1474111677888175,strong,0.9345717288566588,0.0006970355565004,trending,0.308393078870762,0.3896703583678841,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
100057,0.8090742289089097,0.2343740735374872,high,0.9521584832102864,0.0617691974193701,strong,0.9408217340544868,0.0731730485773832,strong,1.0,0.0,trending,0.4236992523820653,0.5200092357248466,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
110401,0.809060546896459,0.2361043854961946,high,0.9491975838239516,0.0644054220445322,strong,0.9114263110904944,0.1178076904519228,strong,1.0,0.0,trending,0.4260023116209125,0.5471887709349624,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109732,0.8086816752282185,0.2345142749161754,high,0.941370859384425,0.0729425990724494,strong,0.9170240489642116,0.1017010805040908,strong,1.0,0.0,trending,0.442912331706727,0.5424666184421063,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109150,0.8086404389664119,0.2347604609595772,high,0.9407118339610304,0.0760583926985793,strong,0.8829952563873291,0.1496277421271452,strong,0.9549154250721908,0.0370909241447389,trending,0.340775510587008,0.4307820521110237,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109702,0.8084123907861303,0.2350400324767211,high,0.935860256526901,0.0791111374051304,strong,0.7633476679527014,0.2911684844857681,strong,0.7842457097243639,0.0094094318284154,trending,0.2775842994807869,0.350999006645859,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
110048,0.8078556830326449,0.2353512605814434,high,0.9396938701521338,0.0743269492238111,strong,0.8598638919040165,0.1716422004322056,strong,0.9541315594090752,0.021851679936155,trending,0.3295677544547202,0.4176284888214576,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
100059,0.8077450931991503,0.23801647522234,high,0.9500979900403316,0.0664112310486381,strong,0.9284394990556406,0.0973638783606864,strong,0.9730862603002912,0.0269137396997088,trending,0.3197068585860271,0.3927575681422814,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
100011,0.8075952189588358,0.2369327390718944,high,0.9269674729958436,0.0928385664543125,strong,0.9475335147177524,0.0660453288747802,strong,1.0,0.0,trending,0.3634616251535031,0.4923437795481363,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109197,0.8074940546198798,0.2415318180017422,high,0.9365142167243186,0.0927226591491253,strong,0.892562444631223,0.1549965485658253,strong,1.0,0.0,trending,0.2429626644408102,0.3156503933530534,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109149,0.8072916255868854,0.2363320591948998,high,0.9255076512725064,0.0912521399358531,strong,0.8714179099492997,0.1656124998751907,strong,0.9386176266867648,0.0547898927638533,trending,0.3831881609756444,0.5018592979955454,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
107315,0.8071178847385688,0.2382358758055909,high,0.8856188916188177,0.2287622167623646,strong,0.999099967547136,0.0018000649057278,strong,1.0,0.0,trending,0.4044249591204639,0.5373346257945198,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
108496,0.8069110282297751,0.2382293224238773,high,0.8691578802112578,0.2110259717937779,strong,0.9330748495592414,0.1079503964275276,strong,1.0,0.0,trending,0.354064214022703,0.4343449337428464,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
110030,0.8058897344190796,0.2396964399424193,high,0.9404324705688232,0.0809459347612647,strong,0.9267409235633176,0.0935693099519208,strong,1.0,0.0,trending,0.4835547804637919,0.5929974357386142,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112026,0.8055323385417484,0.2405379075736447,high,0.9316719324632936,0.0933720960073047,strong,0.8300046521034445,0.2106782623416755,strong,0.8591844152456698,0.0706652200639375,trending,0.2850900262558002,0.352784340775952,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
108272,0.8054834781097181,0.2396130676583565,high,0.9373470148473808,0.0833676697955972,strong,0.9392950369120182,0.080735017770763,strong,1.0,0.0,trending,0.4537974889044935,0.555891621702242,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
105420,0.8054817255462616,0.2392654448782522,high,0.9398640905741548,0.0753414394531669,strong,0.8808927962856664,0.1464381291444346,strong,0.9730369236737312,0.0210563377790937,trending,0.3250125871021112,0.4044701923484831,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
101998,0.8053994561206081,0.2389440321832163,high,0.9362327180015,0.0796479066799206,strong,0.8830293754713768,0.1623102619093604,strong,0.9479668227158063,0.0520331772841936,trending,0.3509875204546606,0.4302146139873508,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
108552,0.8053474586064697,0.2383997104532848,high,0.9474445495770972,0.065451082756947,strong,0.8317493972497122,0.2105329043045458,strong,0.9763344938312002,0.0236655061687997,trending,0.3205748406797818,0.4017353799084928,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
110402,0.8053183471518087,0.2413952123228403,high,0.9438516300839908,0.0727200188746902,strong,0.9115447626273928,0.1176970013087608,strong,0.9931245152819554,0.0068754847180445,trending,0.434142228625474,0.5565781343821405,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
107806,0.8052680203057087,0.2543133588377694,high,0.6718587053411701,0.4022992204809698,strong,0.9871972968547548,0.025141492770837,strong,1.0,0.0,trending,0.2305615266270278,0.3134703998475372,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112421,0.8050343072741611,0.2401399899577207,high,0.9634977498411552,0.0558686498232602,strong,0.9478359622015609,0.0657071593165005,strong,1.0,0.0,trending,0.650983099507166,0.9280383019946944,moderate,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112282,0.8047102095868308,0.24016198983917,high,0.9340271239946056,0.0831009808796584,strong,0.8368508333118794,0.2041798438506521,strong,0.9418481085089928,0.0581518914910071,trending,0.2900969625497528,0.3625171365782089,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
107312,0.8044905319765977,0.2463291367433489,high,0.8728907246287954,0.2542185507424093,strong,0.9977977661006412,0.0044044677987172,strong,1.0,0.0,trending,0.4077846727898438,0.6036201113687493,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109959,0.8044685650321448,0.2411578928996961,high,0.9341993551615236,0.0855630923184671,strong,0.8753696351919509,0.1579206493599775,strong,1.0,0.0,trending,0.3504867341207393,0.4351504675752691,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
102746,0.8040666085070163,0.2401730259195873,high,0.9600544109923096,0.0524071009664351,strong,0.926472683396082,0.1068977430172555,strong,1.0,0.0,trending,0.4008314188235793,0.6106880194718426,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112303,0.804056962945916,0.2400895491838265,high,0.9496288965071958,0.0637686185783673,strong,0.8972437925796557,0.1260649373102024,strong,1.0,0.0,trending,0.3245477409390067,0.3975125939605742,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
109730,0.803983225915734,0.2404968520093885,high,0.9453631957619176,0.0674472236327994,strong,0.8652618130881743,0.1733810376167102,strong,0.9750232305179796,0.0249767694820205,trending,0.3656697691357622,0.4483697634840762,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
102696,0.8038629974617664,0.2406350172752371,high,0.9497403511173834,0.0629765204385935,strong,0.9317251961412152,0.0858832370315756,strong,1.0,0.0,trending,0.3626419282681656,0.4535367154422081,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
100418,0.8037570299814881,0.2403772547068647,high,0.9436005525589608,0.0692049626838263,strong,0.8639163519580155,0.1726671767284468,strong,1.0,0.0,trending,0.3590069470518083,0.440052174311372,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
104851,0.8031643693265735,0.2415710459286546,high,0.9541945388713092,0.05633245264279,strong,0.9701823948848224,0.0410939381891885,strong,1.0,0.0,trending,0.5840423375406532,0.7154502318864375,moderate,0.0,0.0,complete,0,HIGH_HIGH_HIGH
112474,0.8030270915817719,0.2413279575470817,high,0.9436771544068308,0.071937574911756,strong,0.949984431556971,0.0638660872796902,strong,1.0,0.0,trending,0.5802310830732489,0.7353135724740891,moderate,0.0,0.0,complete,0,HIGH_HIGH_HIGH
108670,0.8029039107790507,0.2414040853230665,high,0.9495260953164923,0.0624606410941768,strong,0.869279396358225,0.1646386453169795,strong,0.9228150204223609,0.077184979577639,trending,0.3730575480764004,0.4577210061104133,stable,0.0,0.0,complete,0,HIGH_HIGH_HIGH
